user,start_date,itemlv
쌍붕어알,2021-01-29,1032.5
쏭컷,2022-05-14,51.67
방탄미어캣,2020-09-22,960
SoulJynn,2023-07-22,1340
전생모닥불,2022-03-08,1302
치우몽,2024-07-12,1605.83
그대행복봤으니,2023-12-21,1548.33
별던지는웅이,2022-10-25,1482.5
줄기백,2021-04-14,915
네로은,2023-10-28,1595
꼰대몽,2020-09-28,915
큐레이션,2023-11-23,1415
하프들면사망,2021-07-09,51.67
방구석밍범이,2024-07-13,1615
과일먹은마시멜로,2021-08-12,1302
도구형우,2021-08-12,543.33
숨어서딜넣을게요,2022-10-05,1385
냐미리퍼,2023-01-18,1560
펠샨식빵,2021-08-31,192.5
브레이커셍,2024-07-10,1602.5
힐만줄거에오,2020-08-30,922.5
스티로폼대거,2022-03-12,1302
벤슬레이어,2023-01-18,1493.33
금강불괴쀼쀼,2024-02-26,1520
아무슨매화야,2023-12-21,1565
LoveWingBell,2022-01-21,1370
우리들은지금속에서,2021-09-03,130
킹잼건슬,2021-04-04,1005
스티로폼단검,2022-02-04,1370
애커나,2022-07-07,192.5
혼자였던밤하늘,2022-06-26,1550
깜뚠,2024-07-17,1640
터보레이커,2023-12-22,1580
잔라희,2022-01-13,1460
치킨블러드,2020-08-29,1012.5
홍삼석박지,2024-01-06,1472.5
한문철카운터잼민이,2024-07-12,1613.33
죽어가는잉어킹,2021-09-25,1340
관자백김치수육,2023-07-21,1498.33
칼련화7,2021-07-08,1370
로테트,2021-04-26,1378.33
문윤수,2021-10-23,1400
가슴을움켜쥔자브레지어,2023-12-26,1580
홈디붕,2022-07-08,1420
뽀신술,2023-12-23,1553.33
모태솔로찐따,2022-08-03,52.5
잉도화가,2022-01-12,1490
앤캉,2022-01-30,1302
소울리스꼬꼬,2023-07-20,1452.5
ss짹짹이ss,2021-03-07,1340
자두앵두의단검,2024-07-13,1618.33
VioletVex,2023-07-21,1510
누나는화내도예뻐,2023-01-19,1460
소울이터지요,2023-07-19,1511.67
닷브레이커,2023-12-26,1560
만두에서아무만두안나,2023-07-20,1513.33
쪼동동,2020-10-29,917.5
노루배럭,2021-09-28,600
창설냥,2024-07-17,1640
케이가방패,2021-01-09,1325
달프린,2022-01-22,1302
도미너스,2023-12-23,1460
누텔라맛토끼,2021-06-11,1050
몰디브흰동가리,2023-06-28,1460
홀리성기사입니다,2020-10-28,915
소울냥2e,2023-07-19,1520
애기서폿도아가,2022-01-14,1376.67
정석수,2022-01-30,1422.5
성북천메이웨더,2023-12-22,1565
방패로내려찍어요,2021-07-09,1302
솨울이터,2023-07-20,1493.33
방패용사볼터치,2021-01-28,1047.5
쿠구쿠,2021-08-16,1415
레몬단풍,2021-09-09,1326.67
주먹왕고래,2024-01-20,1460
스피츠양갱이,2020-09-28,920
김짤루,2023-12-22,1560
배마혜미니,2021-05-13,1328.33
눈치빠른인파이터,2021-02-27,975
한밭교육박물관,2024-07-14,1600
장군나이트,2021-02-25,841.67
진심이게마지막,2022-01-21,1445
쉰린,2021-07-11,1422.5
사이카의집사,2022-03-16,1066.67
숑숑이의성기사,2021-03-22,1325
원투펀치첼지현,2023-12-26,74.17
유그나엘,2022-10-15,1460
젤님버스,2021-04-04,900
HarpistTMT,2021-12-25,1302
모먹나,2023-01-18,1374.17
다방소서,2021-12-23,1417.5
MagicSeed,2023-09-17,1415
이예혁,2021-08-23,1370
나이팅게일,2023-04-23,1455
할짝할짝,2021-08-19,1417.5
태백오,2021-01-14,1325
갓반닭,2021-04-05,1326.67
핸나콩,2023-01-21,1415
폭음,2023-04-04,1582.5
감정없는인간,2021-06-26,302.67
묵법미리네,2022-01-19,1480
까칠한이화,2021-02-14,1480
물먼지,2023-12-20,1510
방패든이코,2021-11-23,466.67
이다사,2023-12-24,1520
백차추천해줘,2022-07-23,1340
66년생,2021-01-26,870
강력혜,2024-01-25,1460
마음한가득,2021-08-08,1432.5
DKO8,2020-08-22,1022.5
솔이옐,2021-11-09,1435
유링게이슝,2021-08-24,1415
모코코써는칼,2022-07-25,1460
나선망치,2022-01-28,1361.67
솔밍,2022-01-12,1475
xboob,2023-08-23,1100
잿빛추적자,2021-03-14,1310
케난,2022-01-30,494
곤포식,2024-07-13,1630
이사랑바드해,2024-06-07,1610.83
라리는귀염둥이,2023-12-22,1460
변하지마,2021-11-25,302
쵹쵹냥,2021-06-13,1040
치스즈,2024-07-11,1600
쳐맞지말고버프받아,2021-01-02,1340
Orte,2023-11-09,1415
짱구머리밥,2023-06-29,1457.5
유리별,2024-02-03,1560
잌스플로러,2020-09-18,905
데폭이커,2023-12-22,1520
하나초리,2023-12-22,1485
븝맹,2022-07-09,1460
구름한점없는하늘,2020-12-22,835
아서공쥬,2022-01-23,1447.5
브레이크고장난봉희,2024-01-09,1546.67
데스페라도장인,2023-06-28,1490
LOOKAS09,2021-08-12,1415
그리운너의뽕,2020-11-14,915
우냥우냥브레이커,2023-12-20,1475
고개를돌려나를바라봐다오,2023-12-05,1550
오해라고,2021-10-28,1370
오직한가지간직하고있는건,2021-07-22,1415
네맘을훔쳐갈금석홀,2021-06-28,177.5
오해브레이커,2023-12-22,1561.67
일상청,2022-07-09,1492.5
일상소,2022-11-03,1370
디트타지마할,2021-10-24,1342.5
스토리스킵안하는사람,2021-03-07,175.83
ROK크루엘라,2021-12-16,1467.5
수라요,2023-12-21,1586.67
금화좀반납해10,2021-11-30,1405
발바닥시리즈의마지막,2023-07-21,1420
내화살은심장을향한다,2021-08-12,1415
벼베는모코코,2023-07-21,1415
빛의테티스,2020-12-26,255
Separase,2022-12-29,1495
우꾸꾸다,2022-01-14,1403.33
수라결더맥시멈,2023-12-24,1580
꽤지름,2022-10-11,1445
법마,2021-08-16,1447.5
아니진짜안맞았다니깐요,2021-11-27,302
뚜뚜재,2021-03-02,1355.83
달루인,2022-03-19,460
II디티라II,2023-07-11,1515
아침인사헬로,2022-07-20,1430
홀나둥딩,2021-09-18,302
오늘은사직서를냈습니다,2021-12-01,51.67
닛향,2022-07-23,81.67
락시시,2021-07-25,260
모코코유치원도화가,2022-12-21,1340
에피프렘넘,2023-12-26,1582.5
귀뚜라미보일러기사김춘자,2023-07-05,1415
민트초코앙몬드,2021-12-23,1415
너쿨이,2021-08-09,1365.83
Szi존바드xz2,2021-05-24,1344.17
미리냇,2022-01-28,1507.5
무취미,2021-07-06,1425
물향내,2023-02-02,1608.33
강남침수범,2022-09-15,74.17
졔킹,2022-04-02,1302
졔퀸,2024-07-13,1620
슝펑레카,2021-04-24,544
노예시장모범상인,2021-09-20,1450
기상청운동회때도비오나요,2022-07-08,144.17
테라비온,2021-01-21,1050
Zl존광대,2021-12-10,98.33
노랑이도화가,2022-01-27,1370
째믠,2022-02-14,1316.67
후추뿌린사골육수,2024-01-28,1590.83
미랑q,2024-07-12,1617.5
주먹의맛,2023-12-22,1540
펠샨빙,2023-07-26,1100
l0000,2021-10-11,95.83
이웃집화살도둑,2023-12-22,1546.67
카디v,2021-04-08,1374.17
힐주는혼술러,2021-11-17,1415
넥슬라이,2023-06-30,635
모텔카운터녀,2021-03-01,870
사랑해난너의모든순간,2023-12-24,1570
LI거,2023-12-21,1475
오빠그만좀슬레,2023-12-23,1575
천연방향제,2022-01-12,114.17
떠블가츠동,2023-07-20,1415
마후마후유,2024-01-10,1576.67
땃쥐파이,2022-08-15,1540
소후,2022-12-22,1340
시어도르,2022-09-03,78.33
셀라씨,2023-01-19,1360
그랜딜,2021-09-06,1370
검유니,2023-01-21,1447.5
쁘화,2021-01-05,1050
애니츠붕어빵,2023-02-14,177.5
아바타입힐려고만든거에요,2023-01-19,1340
민트맛타로,2023-06-29,1495
사랑꾼곽철용,2023-01-18,1465
레드망고링,2022-02-03,1415
호로로롤럥,2022-12-23,254.17
JeongHee,2024-03-16,1541.67
피스콩콩,2022-01-23,1370
홀리량,2022-02-02,1450
이세계회귀암살자,2022-01-24,600
난인파이터남,2024-01-16,1510
버섯왕박승인,2022-01-19,1310
보더리스,2021-03-22,860
감고피,2023-09-28,1490
누운듯앉기,2022-05-06,1370
재서폿,2022-11-15,1595.83
분노조절잘해임마,2021-05-01,1050
무야펙스,2024-01-25,1460
이짓,2024-03-18,1528.33
버종,2021-04-23,302
꼭똘이,2020-08-23,901.67
홐홐충,2020-09-03,915
문승혁,2023-10-23,1465
hoyaman,2021-04-12,1335.83
곰이홍시,2023-01-08,1593.33
소미니아,2022-11-09,460
가람h,2022-07-31,1370
침몰함,2022-12-23,1460
으른어른오른,2022-02-15,1415
검났,2023-07-20,1490
쿠르잔전속모델,2023-12-27,1582.5
별보는네코,2020-11-16,297.5
찍기먹상,2022-07-06,1470
사랑해요블랙핑크,2021-09-02,1415
환즉곡,2023-06-30,1415
아잠만장전중,2021-02-04,1035
뚤기슬레,2023-01-18,1490
홀나탐구생활,2023-12-22,1583.33
워로밍담2호,2021-10-24,1370
콜라는팹시제로야,2023-01-19,138.33
기상해요,2022-07-07,1480
소담b,2021-12-03,1430
분당6800발대공발칸,2023-08-24,1415
주님한번만믿어주이소,2022-09-20,1555
나를웃게만들아이,2022-11-20,1415
코코넛죽빵,2023-12-30,1580
퐁퐁퐁팡팡팡,2023-07-24,1415
제아트네,2022-07-06,1500
관공어찌하여목만오셨는가,2024-01-29,1540
워로드너프절실,2021-01-06,1340
창술잇,2021-07-07,1302
씨앗반으른이,2023-12-22,1548.33
새싹반구름이,2023-09-13,1487.5
해피자두,2024-07-16,1620
힘의뿌리,2023-08-17,1420
드라곤,2021-08-20,1475
흑심녀,2022-02-01,1462.5
왕망띠,2022-02-03,820
배달쟁이,2021-08-02,1340
반듯한콩,2021-07-12,1332.5
꽃이핀다,2020-09-09,569.83
플리오스창술사,2021-04-04,52.5
버쁘,2021-05-31,1310
문찌디트,2022-07-06,1340
우리동네백화점,2023-07-21,1415
황카인,2022-07-07,1403.33
쿠아카왈라비,2024-01-10,1540
쁘띠애기검성,2023-03-19,206.67
카루마메이,2023-12-21,1580
땅버빔,2023-09-20,1462.5
죽치고,2024-01-23,1580
맙이넉이,2021-02-05,1340.83
망지버서커,2020-11-04,915
Finoa,2021-06-14,1027.5
가슴털수북힌여고생,2023-12-22,1570
안녕하세요저는전라남도목,2023-07-03,1415
뿡빵우산,2022-11-21,52.5
케이에,2021-07-07,1325
아메리카노3000원,2024-04-04,1591.67
꽁숼,2023-07-23,1480
헬컨테츠용악사,2024-07-17,1640
팽나이트,2021-07-05,61.67
그림은이렇게그리는거에영,2022-01-14,142.5
아이돌송멍챙,2023-01-07,1604.17
뷰탕,2024-07-17,1640
산림속숲속숫사슴,2021-07-08,1430
문어랑낙지,2023-03-08,1452.5
너무귀여운블레이드,2021-08-27,1325
허니문베이비,2021-07-12,1302
칼레타,2023-07-23,1508.33
버서커의근본광기붐이왔다,2022-01-23,1460
갤럭시M15,2021-07-09,1302
오의이스,2022-12-22,1460
바드실현,2021-04-05,1387.5
홀리깐,2021-10-23,110.83
꼬바해,2024-07-17,1640
디트깐,2022-05-29,460
이진호,2024-05-28,1540
그레칼레,2020-09-30,915
백일때머신건잡음,2021-10-06,503.33
벨스커트,2022-01-22,1475
낫배드난배드,2023-12-16,193.33
데뀰이,2022-07-06,1462.5
넉백황,2020-08-22,927.5
파찡이,2023-09-16,1415
하프맛고드름,2021-07-27,77.5
수줍게핀백장미한송이,2021-12-23,1512.5
캐시빠드,2021-08-22,1370
도로롱챠,2024-01-12,1485
운림이뒷통수세대,2021-09-13,1415
인생횟집,2024-07-17,1640
말라야가넷,2024-07-17,1640
깨잘,2021-03-24,402.5
소울텅,2023-07-23,1540.83
옥돌권,2023-12-20,1580
솔라시도레미파,2021-01-02,1325
토지이용계획열람,2023-09-10,1520
너만바라옴,2023-12-23,1585
맹구8,2021-08-13,1340
ID강남미뇨,2021-05-13,185.17
I비니주니I,2020-11-26,975
무노스,2022-01-06,55
또랑mk6,2021-12-16,1370
hafemo,2021-08-22,1361.67
돌아온치유성6,2021-03-27,1325.83
사멸집효녀,2022-07-06,1462.5
zl존캡뿅뿅,2021-12-23,1370
분홍머리분홍눈,2022-01-30,1370
네틱이,2023-07-01,1490
민속슬레,2024-07-17,1640
소울소울열매능력자,2024-01-05,1510
쌀힛,2022-01-26,1445
뱅크시급도화가,2022-07-19,1340
달EZ,2021-08-05,1417.5
까삐차,2021-11-11,1325
나지금뭐하겡,2021-07-09,1415
서머너버리고소서리스,2021-08-11,1460
시희라,2023-07-22,1540
깽피스트,2023-12-24,1582.5
읻피,2021-07-26,77.5
30년원조태양기사단장로,2022-01-22,1370
풀강낭,2023-07-10,1415
가마아앙,2021-01-08,1050
블래튠,2020-11-08,915
호v크,2023-04-04,346.67
아v서,2023-10-27,1610
랑빵y,2022-12-13,240
JaxKingxxx,2024-07-17,1640
아음음,2023-02-14,1490
남궁채윤,2022-07-10,254.17
노브스카,2022-09-02,1506.67
쌀신,2022-01-27,1302
Beluty,2022-04-06,1415
크로콘,2023-09-26,1581.67
지지우산은지지해,2023-07-02,1490
검동건슬,2021-08-26,67.5
처단쿠키,2024-07-17,1640
김끾끽,2021-08-20,1370
지린덩,2023-12-20,1580
포포리마공사,2023-08-28,1472.5
징병남녀,2023-07-20,1500
마토로또,2021-09-04,1370
카카오월드,2023-01-21,1391.67
지영이술사,2022-12-25,1340
뉴진스의하리보요,2023-12-04,1580
흑혈마검지존,2021-12-19,1415
힐랴랴,2021-11-11,1500.83
첫절구,2024-07-17,1640
햇빛알레르기가있는권투가,2023-12-22,1460
뷰방,2022-03-31,1302
돈먹는데런,2023-01-23,1475
기모잏,2022-07-21,60.83
수산류빠아그론,2023-02-05,1580.83
댕득구,2024-07-17,1640
이쁜희주,2021-01-11,1325
쭈밤,2023-12-22,1610
파투티아칸,2024-07-13,1563.33
자아깅,2020-08-23,928.33
이세카이스레이브,2023-01-18,1485
넞쯔,2022-01-24,1302
공이속버프룰루,2024-07-17,1640
주먹흔들며,2023-09-10,1467.5
장남디붕이,2021-08-26,51.67
치바견,2022-01-25,1430
붉은소,2020-12-04,960
서울대드론학과,2020-11-04,915
현옥,2022-01-12,1490
빈센트카시오,2021-05-11,1325
정령술찌,2023-07-11,1493.33
치적싸개쥐새기,2023-12-20,1526.67
에포케,2023-12-21,1620
우앙너구리,2023-09-13,1490
모나미붓칠,2024-01-26,1520
땅콩해달,2024-07-17,1640
끋음,2021-07-08,1422.5
삐용삐용빠삐용,2020-08-22,1005
맛있는버스트,2022-07-07,1370
날아다니는초파리,2022-11-23,1493.33
열피넘는반자동,2022-03-02,993.33
리눅스바드,2021-08-02,302
돌쇠로묘,2023-11-07,1585
란리스,2020-08-22,940
지호랭,2023-12-27,1600
리온마루,2022-02-13,1430
맨자,2021-10-24,1427.5
battlnet,2021-08-05,81.67
헌터서브라임,2024-01-24,1600
salblade,2023-12-20,1523.33
우미타마고,2024-03-09,1475
강이쀼,2023-01-18,1340
SSouIEater,2023-07-23,1506.67
10만원,2022-07-02,1583.33
빤스쌥니다,2022-12-22,1490
강강홀리,2024-01-28,1590
달의방랑객,2023-01-16,1445
대박이어디갔지,2024-07-12,1610
닻덫돛,2022-04-26,1370
란이듀,2020-08-22,941.67
3남블래스터,2024-07-17,1640
배마잇섬,2023-07-21,1566.67
요셉씨의슬기로운데헌생활,2023-02-04,1541.67
처음만든케릭이전사,2021-09-25,1445
절이싫으면너가먹어,2023-06-29,1415
슬레이잇,2023-07-02,1490
배마발,2021-09-08,1344.17
세진홀리,2021-01-30,1035
건들면힐안줄거에요,2022-03-15,460
블두유,2021-12-23,175
쪼꼬이커,2023-12-23,1597.5
홍쟝언,2021-01-29,1347.5
벌레의호흡나비의춤노닐다,2021-08-19,900
오하늬,2023-12-23,1540
밤토리의붕붕권,2023-12-21,1540
이잉쯔읏,2023-12-24,1553.33
유미잘해요,2021-07-29,1460
별사탕브레이커,2023-12-22,1520
내부지표지킴이,2023-01-18,1490
초보자,2020-09-04,990
SUNVALKYRIE,2023-01-21,1475
o기꿍o,2021-07-10,1325
손똥땅,2024-07-17,1640
Faladin,2021-07-09,1370
짱짱탱커,2021-04-11,1390
히로유키야,2021-04-10,1385
뚠뚜니핑OI,2021-07-24,960
청주소울이터,2023-07-20,1500
neopox,2024-07-10,1520
묭정,2023-11-08,1496.67
성빈팍,2022-10-12,73.33
버서커승철이,2021-09-18,1302
신뢰제로,2021-12-28,104.17
퀸냥이도아가야,2022-09-11,99.17
순순,2023-11-14,1581.67
달달무슨달계란같이둥근달,2022-12-23,55
라퓰라스의마녀,2023-12-22,206.67
Quinsha0,2022-07-06,1460
lI교내ll,2023-07-22,1490
민국이백만볼트,2022-01-27,510
춘아가,2023-12-25,1460
서핑은내취미,2022-09-01,1371.67
뭘봐부끄러,2022-06-05,460
뚜은제,2021-03-21,1325
우효민,2022-01-20,1505.83
오늘비와여,2022-07-06,1380.83
holo스바루,2022-07-10,1470
우리애는요,2021-04-02,1352.5
설움아,2022-01-21,1302
축오아저씨,2024-01-27,1540
레드응애,2022-12-22,1460
낫이아니라NOT,2023-07-21,1513.33
밥좀잡슬레이어,2023-01-19,1467.5
컹몽이,2023-06-26,228.33
키부츠지무진,2022-01-21,1302
날씨가꿈,2023-12-27,1511.67
박선인,2023-12-22,1582.5
힐구슬힐구슬,2023-07-22,1415
76세김꽃분할머니의드론,2022-02-02,1304
프랠루아,2024-03-14,1606.67
롤로노아기므인,2022-09-08,1570.83
쮸리양,2022-08-07,1340
슥샥슬레,2023-12-06,151.67
인도성기사,2022-02-10,165.83
아크의날개,2021-07-20,1337.5
도화야화,2022-01-13,1370
명빛,2023-12-21,1546.67
사술기상,2022-07-06,1460
이썽마,2020-10-02,985
CoCo바드,2021-08-25,1509.17
옆에서우산터는사람,2022-07-08,1370
별헤는라이츄,2021-04-25,1317.5
극락왕생초전자포,2020-08-23,1015
포폰,2021-03-14,1340
위인체켱,2021-05-02,1342.5
니나브할머니,2021-07-06,1341.67
발등브레이쿠,2024-03-31,1540
버캐파스,2024-06-26,1560
걸까용,2024-07-11,1551.67
바람새는,2024-05-02,1570
그레이다아,2023-12-21,1510
매력댕댕이,2021-09-10,1302
블레지던,2023-11-19,500
디푸공,2023-07-01,1415
송공파,2021-01-08,1037.5
시주닙,2023-07-24,1490
들마녀,2022-09-26,1594.17
뭥이커,2022-11-05,1370
서l온,2023-12-28,153.33
DDingKing,2021-08-16,1302
치명적검객,2020-10-28,915
tmakxmzlem6,2021-08-13,1302
MYORA,2024-02-27,1620
절대로블래를키우지마절대,2023-01-21,1495
얀테우,2021-03-19,1340
신짱나,2021-08-24,1302
친구없는슴레이어,2023-12-29,1580.83
주문중이에요,2022-02-10,1445
베베박격포,2022-10-28,1415
오도도,2023-12-21,1575
워오,2020-11-20,1334.17
싸렧,2023-09-12,1415
예림이전용마나탱크고창석,2024-05-02,1521.67
BamReaper,2023-07-24,1415
려은령,2023-12-27,1580.83
칼슘콩두유,2021-07-09,1325
얏Ho,2023-07-01,1415
ICANET,2022-11-24,1460
주먹으로패벌임,2021-10-24,460
프렌즈탱,2020-10-03,1025
유키츠네,2023-12-20,1550
긍정콩,2021-07-05,61.67
바니누니,2024-07-11,1520
곰춘식,2021-04-02,1335
하프깅,2022-12-20,302
낑깡스커,2022-05-12,302
전초파,2021-05-30,1325.83
s영단s,2021-03-04,1325
프랙,2021-03-22,360
스모어카라멜쿠키,2023-12-24,1460
우산핀야옹이,2022-11-11,58.33
약품처리된모코코,2021-09-26,1010
나비조아,2020-10-14,1000
부두교의망자,2022-07-07,1415
타파핫,2023-12-21,1585
CatchEyeblow,2021-04-24,1345.83
태풍칼,2023-02-03,600
띵수고,2024-01-06,1482.5
팀원들억장와르르슬레이어,2023-09-24,1452.5
호불호,2024-01-02,1513.33
밤새하얀,2023-01-19,1490
길로틴피하지마,2023-12-26,1518.33
하룰비,2023-01-18,1490
두둠뚬,2020-08-23,875
8O,2024-01-14,1582.5
김빡탱씨,2022-05-04,1370
진메키미,2021-04-24,1348.33
